center,left,right,steering,throttle,brake,speed
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_30_12_434.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_30_12_434.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_30_12_434.jpg,0.3492873,0,0,3.148533
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_30_12_550.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_30_12_550.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_30_12_550.jpg,0.2318194,0,0,3.103778
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_30_12_650.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_30_12_650.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_30_12_650.jpg,0,0,0,3.070799
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_30_12_750.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_30_12_750.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_30_12_750.jpg,0,0,0,3.038288
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_30_12_867.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_30_12_867.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_30_12_867.jpg,0,0,0,3.001709
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_30_12_983.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_30_12_983.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_30_12_983.jpg,-0.1490757,0,0,2.969135
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_30_13_083.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_30_13_083.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_30_13_083.jpg,-0.449466,0,0,2.920172
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_30_13_200.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_30_13_200.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_30_13_200.jpg,-0.04966521,0,0,2.887996
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_30_13_300.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_30_13_300.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_30_13_300.jpg,0.1000586,0,0,2.856287
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_30_13_416.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_30_13_416.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_30_13_416.jpg,0.3481686,0,0,2.806989
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_30_13_516.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_30_13_516.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_30_13_516.jpg,0.04700446,0,0,2.78011
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_30_13_633.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_30_13_633.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_30_13_633.jpg,-0.04995275,0,0,2.745395
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_30_13_733.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_30_13_733.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_30_13_733.jpg,-0.3505232,0,0,2.705825
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_30_13_833.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_30_13_833.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_30_13_833.jpg,-0.05017877,0,0,2.679701
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_30_13_949.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_30_13_949.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_30_13_949.jpg,0.2419861,0,0,2.639726
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_30_14_050.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_30_14_050.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_30_14_050.jpg,0.3424859,0,0,2.60209
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_30_14_166.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_30_14_166.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_30_14_166.jpg,0,0,0,2.571503
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_30_14_266.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_30_14_266.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_30_14_266.jpg,0,0,0,2.545505
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_30_14_382.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_30_14_382.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_30_14_382.jpg,0,0.2996063,0,2.741074
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_30_14_483.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_30_14_483.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_30_14_483.jpg,0,0.09912014,0,2.932799
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_30_14_599.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_30_14_599.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_30_14_599.jpg,0,0,0,2.920573
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_30_14_699.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_30_14_699.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_30_14_699.jpg,-0.09901142,0,0,2.890113
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_30_14_800.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_30_14_800.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_30_14_800.jpg,-0.4001334,0,0,2.846766
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_30_14_916.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_30_14_916.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_30_14_916.jpg,-0.05187178,0,0,2.81374
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_30_15_032.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_30_15_032.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_30_15_032.jpg,0.228909,0,0,2.772252
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_30_15_149.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_30_15_149.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_30_15_149.jpg,0.1207495,0,0,2.733312
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_30_15_265.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_30_15_265.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_30_15_265.jpg,-0.1000199,0,0,2.697303
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_30_15_382.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_30_15_382.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_30_15_382.jpg,-0.399858,0,0,2.65592
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_30_15_499.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_30_15_499.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_30_15_499.jpg,0,0,0,2.622787
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_30_15_615.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_30_15_615.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_30_15_615.jpg,0.3492544,0,0,2.57519
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_30_15_732.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_30_15_732.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_30_15_732.jpg,0,0,0,2.544379
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_30_15_832.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_30_15_832.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_30_15_832.jpg,0,0,0,2.518618
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_30_15_948.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_30_15_948.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_30_15_948.jpg,0,0,0,2.488319
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_30_16_048.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_30_16_048.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_30_16_048.jpg,0,0,0,2.463349
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_30_16_148.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_30_16_148.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_30_16_148.jpg,0.300102,0,0,2.43047
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_30_16_264.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_30_16_264.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_30_16_264.jpg,0.2158742,0,0,2.401508
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_30_16_381.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_30_16_381.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_30_16_381.jpg,0,0,0,2.370454
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_30_16_481.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_30_16_481.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_30_16_481.jpg,-0.1827357,0,0,2.343793
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_30_16_582.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_30_16_582.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_30_16_582.jpg,-0.09917092,0,0,2.314753
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_30_16_698.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_30_16_698.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_30_16_698.jpg,0.09895205,0,0,2.284237
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_30_16_814.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_30_16_814.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_30_16_814.jpg,0.2477646,0,0,2.248551
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_30_16_914.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_30_16_914.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_30_16_914.jpg,0,0,0,2.225482
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_30_17_015.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_30_17_015.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_30_17_015.jpg,-0.1495142,0,0,2.201068
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_30_17_131.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_30_17_131.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_30_17_131.jpg,-0.1984134,0,0,2.168164
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_30_17_248.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_30_17_248.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_30_17_248.jpg,0,0,0,2.140974
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_30_17_364.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_30_17_364.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_30_17_364.jpg,0,0.04933476,0,2.114872
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_30_17_481.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_30_17_481.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_30_17_481.jpg,0,0.1489019,0,2.403126
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_30_17_581.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_30_17_581.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_30_17_581.jpg,0.05023813,0,0,2.43088
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_30_17_698.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_30_17_698.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_30_17_698.jpg,0.3999867,0,0,2.388816
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_30_17_814.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_30_17_814.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_30_17_814.jpg,0.05122733,0,0,2.361634
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_30_17_914.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_30_17_914.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_30_17_914.jpg,-0.1481223,0,0,2.334663
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_30_18_031.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_30_18_031.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_30_18_031.jpg,-0.2954915,0,0,2.2959
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_30_18_131.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_30_18_131.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_30_18_131.jpg,0.1001494,0,0,2.268446
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_30_18_247.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_30_18_247.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_30_18_247.jpg,0.449064,0,0,2.225525
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_30_18_348.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_30_18_348.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_30_18_348.jpg,0.1489377,0,0,2.206279
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_30_18_464.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_30_18_464.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_30_18_464.jpg,0,0,0,2.182801
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_30_18_564.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_30_18_564.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_30_18_564.jpg,0,0.2995205,0,2.378854
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_30_18_664.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_30_18_664.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_30_18_664.jpg,0,0,0,2.499397
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_30_18_781.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_30_18_781.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_30_18_781.jpg,0,0,0,2.469158
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_30_18_897.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_30_18_897.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_30_18_897.jpg,0,0,0,2.439454
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_30_18_997.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_30_18_997.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_30_18_997.jpg,0,0.3004231,0,2.618874
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_30_19_113.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_30_19_113.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_30_19_113.jpg,0,0,0,2.748067
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_30_19_230.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_30_19_230.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_30_19_230.jpg,0,0.1001251,0,2.766355
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_30_19_330.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_30_19_330.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_30_19_330.jpg,0,0.1079557,0,2.936932
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_30_19_430.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_30_19_430.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_30_19_430.jpg,0,0,0,2.91114
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_30_19_530.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_30_19_530.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_30_19_530.jpg,0,0.199851,0,3.068757
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_30_19_647.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_30_19_647.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_30_19_647.jpg,0,0,0,3.099095
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_30_19_763.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_30_19_763.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_30_19_763.jpg,0,0,0,3.067995
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_30_19_863.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_30_19_863.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_30_19_863.jpg,0.3014674,0,0,3.02646
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_30_19_980.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_30_19_980.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_30_19_980.jpg,0.0006115437,0,0,2.989789
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_30_20_096.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_30_20_096.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_30_20_096.jpg,-0.1980393,0,0,2.948199
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_30_20_196.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_30_20_196.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_30_20_196.jpg,-0.1998875,0,0,2.910201
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_30_20_313.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_30_20_313.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_30_20_313.jpg,0,0,0,2.873841
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_30_20_430.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_30_20_430.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_30_20_430.jpg,0,0,0,2.839249
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_30_20_547.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_30_20_547.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_30_20_547.jpg,0.2304783,0,0,2.799505
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_30_20_662.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_30_20_662.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_30_20_662.jpg,0.2289455,0,0,2.763872
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_30_20_762.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_30_20_762.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_30_20_762.jpg,0,0,0,2.733935
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_30_20_880.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_30_20_880.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_30_20_880.jpg,-0.2954342,0,0,2.689614
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_30_20_996.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_30_20_996.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_30_20_996.jpg,0,0,0,2.657237
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_30_21_113.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_30_21_113.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_30_21_113.jpg,0,0.1007431,0,2.677074
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_30_21_213.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_30_21_213.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_30_21_213.jpg,0,0.2013216,0,2.89502
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_30_21_329.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_30_21_329.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_30_21_329.jpg,0,0,0,2.931016
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_30_21_429.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_30_21_429.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_30_21_429.jpg,0,0.1991765,0,3.105304
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_30_21_529.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_30_21_529.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_30_21_529.jpg,0,0,0,3.1253
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_30_21_645.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_30_21_645.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_30_21_645.jpg,0.05023813,0,0,3.087401
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_30_21_762.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_30_21_762.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_30_21_762.jpg,0.2501764,0,0,3.046231
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_30_21_879.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_30_21_879.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_30_21_879.jpg,0,0,0,3.008342
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_30_21_995.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_30_21_995.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_30_21_995.jpg,-0.2328901,0,0,2.965866
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_30_22_095.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_30_22_095.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_30_22_095.jpg,-0.1506128,0,0,2.929059
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_30_22_195.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_30_22_195.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_30_22_195.jpg,0,0,0,2.897818
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_30_22_295.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_30_22_295.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_30_22_295.jpg,0.3009903,0,0,2.858492
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_30_22_412.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_30_22_412.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_30_22_412.jpg,0.3486786,0,0,2.812729
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_30_22_528.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_30_22_528.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_30_22_528.jpg,0,0,0,2.779662
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_30_22_645.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_30_22_645.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_30_22_645.jpg,-0.2987852,0,0,2.740265
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_30_22_745.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_30_22_745.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_30_22_745.jpg,-0.09824181,0,0,2.713627
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_30_22_845.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_30_22_845.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_30_22_845.jpg,0,0,0,2.684824
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_30_22_961.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_30_22_961.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_30_22_961.jpg,0,0.1495714,0,2.884819
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_30_23_062.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_30_23_062.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_30_23_062.jpg,0,0,0,2.87745
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_30_23_178.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_30_23_178.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_30_23_178.jpg,0,0.1483591,0,2.915644
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_30_23_278.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_30_23_278.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_30_23_278.jpg,0,0.1508789,0,3.135586
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_30_23_395.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_30_23_395.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_30_23_395.jpg,0,0,0,3.139345
/home/yyc/Documents/autodrive/IMG/center_2017_01_25_22_30_23_511.jpg, /home/yyc/Documents/autodrive/IMG/left_2017_01_25_22_30_23_511.jpg, /home/yyc/Documents/autodrive/IMG/right_2017_01_25_22_30_23_511.jpg,0.3492,0,0,3.08804
